X,system
75.29999999999998,-1544.4975977319757
75.39999999999998,-1548.0522298350259
75.49999999999997,-1551.6088243627144
75.59999999999997,-1555.167385557225
75.69999999999996,-1558.7279181031001
75.79999999999995,-1562.290427145626
75.89999999999995,-1565.8044286087995
75.99999999999994,-1569.366995693139
76.09999999999994,-1572.9312875128503
76.19999999999993,-1576.497294796452
76.29999999999993,-1580.065007961283
76.39999999999992,-1583.6344170961602
76.49999999999991,-1587.2055119433396
76.59999999999991,-1590.7782818796152
76.6999999999999,-1594.3527158966367
76.7999999999999,-1597.9288025803542
76.89999999999989,-1601.50653008959
76.99999999999989,-1605.0858861336749
77.09999999999988,-1608.6668579491584
77.19999999999987,-1612.2494322755113
77.29999999999987,-1615.8335953298335
77.39999999999986,-1619.4193327804883
77.49999999999986,-1623.0066297196706
77.59999999999985,-1626.6653780987529
77.69999999999985,-1630.2611311860499
77.79999999999984,-1633.8587704874005
77.89999999999984,-1637.458301972106
77.99999999999983,-1641.0597321869182
78.09999999999982,-1644.6630682855523
78.19999999999982,-1648.268318059628
78.29999999999981,-1651.8754899710025
78.3999999999998,-1655.4845931856578
78.4999999999998,-1659.0956376091103
78.5999999999998,-1662.7086339234684
78.69999999999979,-1666.3235936261744
78.79999999999978,-1669.9405290704995
78.89999999999978,-1673.5594535078862
78.99999999999977,-1677.0911007433815
79.09999999999977,-1680.7070641235973
79.19999999999976,-1684.3245623268576
79.29999999999976,-1687.9435801103511
79.39999999999975,-1691.5641014540756
79.49999999999974,-1695.1282818308434
79.59999999999974,-1698.7493867554433
79.69999999999973,-1702.3718603569237
79.79999999999973,-1705.9956807319245
79.89999999999972,-1709.6208248929095
79.99999999999972,-1713.2472687078086
80.09999999999971,-1716.9777726874618
80.1999999999997,-1720.615029242626
80.2999999999997,-1724.2541229584724
80.3999999999997,-1727.8950667202855
80.49999999999969,-1731.537874565096
80.59999999999968,-1735.182561751994
80.69999999999968,-1738.829144836339
80.79999999999967,-1742.4776417480457
80.89999999999966,-1746.1280718742219
80.99999999999966,-1749.780456146256
81.09999999999965,-1753.3131280494488
81.19999999999965,-1756.9593498872782
81.29999999999964,-1760.6068130671467
81.39999999999964,-1764.2554892408857
81.49999999999963,-1767.9053483764746
81.59999999999962,-1771.5563586494593
81.69999999999962,-1775.2084863279997
81.79999999999961,-1778.8616956511678
81.89999999999961,-1782.6502824479405
81.9999999999996,-1786.3171799419931
82.0999999999996,-1789.9859819911667
82.19999999999959,-1793.6567147033986
82.29999999999959,-1797.3294064493248
82.39999999999958,-1801.0040880183346
82.49999999999957,-1804.6807927845712
82.59999999999957,-1808.212235517462
82.69999999999956,-1811.8798083325094
82.79999999999956,-1815.5483946745605
82.89999999999955,-1819.2179504912663
82.99999999999955,-1822.8884286474436
83.09999999999954,-1826.559778701537
83.19999999999953,-1830.390279362147
83.29999999999953,-1834.0780917234429
83.39999999999952,-1837.7679234171574
83.49999999999952,-1841.4598186857343
83.59999999999951,-1845.1538257823356
83.6999999999995,-1848.8499972809911
83.7999999999995,-1852.3676746446886
83.8999999999995,-1856.05070940997
83.99999999999949,-1859.7344635045197
84.09999999999948,-1863.418867530246
84.19999999999948,-1867.283834307331
84.29999999999947,-1870.987666184544
84.39999999999947,-1874.6936847743807
84.49999999999946,-1878.4019594282402
84.59999999999945,-1881.9256773111795
84.69999999999945,-1885.6188426955518
84.79999999999944,-1889.3125035768956
84.89999999999944,-1893.0065658876292
84.99999999999943,-1896.902967791898
85.09999999999943,-1900.619816081406
85.19999999999942,-1904.4564947937936
85.29999999999941,-1907.9786375213505
85.39999999999941,-1911.6838900335888
85.4999999999994,-1915.389457760052
85.5999999999994,-1919.3070736869793
85.69999999999939,-1923.0381494848511
85.79999999999939,-1926.7720093968337
85.89999999999938,-1930.2818213977796
85.99999999999937,-1933.9936429459647
86.09999999999937,-1937.927289730995
86.19999999999936,-1941.6672998069325
86.29999999999936,-1945.410389109406
86.39999999999935,-1948.9058092491698
86.49999999999935,-1952.6223941555995
86.59999999999934,-1956.5951207526837
86.69999999999933,-1960.3456510148496
86.79999999999933,-1963.8320093429156
86.89999999999932,-1967.8004961788836
86.99999999999932,-1971.5560994946245
87.09999999999931,-1975.0471500512913
87.1999999999993,-1979.025766610944
87.2999999999993,-1982.7874618093238
87.3999999999993,-1986.2677123948217
87.49999999999929,-1990.2715035796477
87.59999999999928,-1993.7652128235247
87.69999999999928,-1997.7666963195093
87.79999999999927,-2001.2632764837545
87.89999999999927,-2005.272755812696
87.99999999999926,-2008.7618439671623
88.09999999999926,-2012.7900388852884
88.19999999999925,-2016.2602068431843
88.29999999999924,-2020.0273334766991
88.39999999999924,-2024.0705778216509
88.49999999999923,-2027.826308398421
88.59999999999923,-2031.5864473278493
88.69999999999922,-2035.3508503036278
88.79999999999922,-2039.1195494714327
88.89999999999921,-2042.8927526133807
88.9999999999992,-2046.3567280713983
89.0999999999992,-2050.42764073898
89.19999999999919,-2053.888425590631
89.29999999999919,-2057.6604436182174
89.39999999999918,-2061.744759409482
89.49999999999918,-2065.208684819421
89.59999999999917,-2068.981647925983
89.69999999999916,-2072.761811936504
89.79999999999916,-2076.859031229846
89.89999999999915,-2080.3118619831203
89.99999999999915,-2083.9088514236696
90.09999999999914,-2088.0192226822733
90.19999999999914,-2091.7997812780045
90.29999999999913,-2095.578952182113
90.39999999999912,-2099.361589853596
90.49999999999912,-2103.146058628625
90.59999999999911,-2106.929648520421
90.69999999999911,-2110.7143542359645
90.7999999999991,-2114.5002761663054
90.8999999999991,-2118.2874100059003
90.99999999999909,-2122.075751519446
91.09999999999908,-2125.865296542071
91.19999999999908,-2129.6560409795597
91.29999999999907,-2133.4479808085366
91.39999999999907,-2137.241112076654
91.49999999999906,-2141.0354309027675
91.59999999999906,-2144.83093347711
91.69999999999905,-2148.6276160614334
91.79999999999905,-2152.4254749891807
91.89999999999904,-2156.224506665596
91.99999999999903,-2160.02470756787
92.09999999999903,-2163.8260742452544
92.19999999999902,-2167.6286033191604
92.29999999999902,-2171.4322914832774
92.39999999999901,-2175.2371355036244
92.499999999999,-2179.042426958721
92.599999999999,-2182.8494173241866
92.699999999999,-2186.6575293899746
92.79999999999899,-2190.466757610157
92.89999999999898,-2194.277096366035
92.99999999999898,-2198.088539963913
93.09999999999897,-2201.9010826328335
93.19999999999897,-2205.714718522278
93.29999999999896,-2209.529441699822
93.39999999999895,-2213.3452461487864
93.49999999999895,-2217.162125765861
93.59999999999894,-2220.9800743586575
93.69999999999894,-2224.799085643283
93.79999999999893,-2228.6191532418406
93.89999999999893,-2232.4402706799306
93.99999999999892,-2236.5200832707155
94.09999999999891,-2240.351460060448
94.19999999999891,-2244.18409859623
94.2999999999989,-2248.0179977896164
94.3999999999989,-2251.853156568259
94.49999999999889,-2255.6895738755193
94.59999999999889,-2259.5272486700565
94.69999999999888,-2263.366179925459
94.79999999999887,-2267.2063666298363
94.89999999999887,-2271.0478077854355
94.99999999999886,-2274.8905024082705
95.09999999999886,-2278.7344495277143
95.19999999999885,-2282.579648186146
95.29999999999885,-2286.4260974385606
95.39999999999884,-2290.273796352202
95.49999999999883,-2294.122744006191
95.59999999999883,-2297.972939491164
95.69999999999882,-2301.8243819089075
95.79999999999882,-2305.6770703720063
95.89999999999881,-2309.531004003485
95.9999999999988,-2313.3861819364633
96.0999999999988,-2317.2426033138067
96.1999999999988,-2321.1002672877994
96.29999999999879,-2324.9591730198026
96.39999999999878,-2328.8193196799193
96.49999999999878,-2332.6807064466843
96.59999999999877,-2336.5433325067343
96.69999999999877,-2340.415895693992
96.79999999999876,-2344.2817622658235
96.89999999999876,-2348.148919861129
96.99999999999875,-2352.017370652687
97.09999999999874,-2355.8871169367185
97.19999999999874,-2359.758161135628
97.29999999999873,-2363.6305058008115
97.39999999999873,-2367.172028166083
97.49999999999872,-2371.0364765216514
97.59999999999872,-2374.9019335719854
97.69999999999871,-2378.768394742014
97.7999999999987,-2382.6358554274493
97.8999999999987,-2386.5043109945386
97.99999999999869,-2390.373756779788
98.09999999999869,-2394.2441880897222
98.19999999999868,-2398.1156002006232
98.29999999999868,-2401.987988358262
98.39999999999867,-2405.861347777665
98.49999999999866,-2409.735673642852
98.59999999999866,-2413.6109611065763
98.69999999999865,-2417.4872052900796
98.79999999999865,-2421.3644012828254
98.89999999999864,-2425.242544142259
98.99999999999864,-2429.1216288935475
99.09999999999863,-2433.0016505293206
99.19999999999862,-2436.8826040094254
99.29999999999862,-2440.764484260666
99.39999999999861,-2444.6472861765483
99.49999999999861,-2448.5310046170207
99.5999999999986,-2452.4156344082303
99.6999999999986,-2456.3011703422244
99.79999999999859,-2460.1876071767556
99.89999999999858,-2464.0749396349565
99.99999999999858,-2467.9631624051244
100.09999999999857,-2471.852270140424
100.19999999999857,-2475.7422574586426
100.29999999999856,-2480.041087216331
100.39999999999856,-2483.9458563861713
100.49999999999855,-2487.8518687875735
100.59999999999854,-2491.7591289071424
100.69999999999854,-2495.6676414308417
100.79999999999853,-2499.577411248618
100.89999999999853,-2503.460680858541
100.99999999999852,-2507.371206483596
