X,log10
18.900100000000002,1.276488794333106
19.000100000000003,1.2787803291122035
19.100100000000005,1.2810599229741273
19.200100000000006,1.283327712907876
19.300100000000008,1.2855838350082165
19.40010000000001,1.2878284245750549
19.50010000000001,1.2900616162128058
19.600100000000012,1.2922835439297624
19.700100000000013,1.2944943412374674
19.800100000000015,1.2966941412500823
19.900100000000016,1.2988678983261945
20.000100000000018,1.3010436120131468
20.10010000000002,1.3032083948831281
20.20010000000002,1.3053623450551304
20.300100000000022,1.3075055581369524
20.400100000000023,1.3096381271956963
20.500100000000025,1.31176014272516
20.600100000000026,1.3138716926101204
20.700100000000027,1.3159728620875164
20.80010000000003,1.3180637337045227
20.90010000000003,1.32014438727352
21.00010000000003,1.3222148998239587
21.100100000000033,1.3242753455511196
21.200100000000035,1.3263257957617665
21.300100000000036,1.3283934641300235
21.400100000000037,1.3304279199789106
21.50010000000004,1.332453022185183
21.60010000000004,1.334468872727428
21.70010000000004,1.3364755736076943
21.800100000000043,1.3384732269578872
21.900100000000045,1.340461935149587
22.000100000000046,1.3424418009073942
22.100100000000047,1.3444129274259278
22.20010000000005,1.346375418490586
22.30010000000005,1.3483293786021904
22.40010000000005,1.3502749131056262
22.500100000000053,1.3521718608114772
22.600100000000054,1.3540956330283795
22.700100000000056,1.356010716843922
22.800100000000057,1.357917167101257
22.90010000000006,1.359815035915071
23.00010000000006,1.361704372565434
23.10010000000006,1.363585223384689
23.200100000000063,1.365457631637133
23.300100000000064,1.3673216373912684
23.400100000000066,1.3691772773843693
23.500100000000067,1.3710772988173585
23.60010000000007,1.37292297710702
23.70010000000007,1.374761119103052
23.80010000000007,1.376591817664354
23.900100000000073,1.378415167266878
24.000100000000074,1.3802312641998147
24.100100000000076,1.3820402067723998
24.200100000000077,1.3838420955318615
24.30010000000008,1.385637033493013
24.40010000000008,1.3873560564419452
24.50010000000008,1.389128735663446
24.600100000000083,1.3908938213382767
24.700100000000084,1.3926513338636644
24.800100000000086,1.3944012893889912
24.900100000000087,1.396143699548409
25.00010000000009,1.3978785711749415
25.10010000000009,1.399685419271523
25.20010000000009,1.4014153708594508
25.300100000000093,1.40313893862896
25.400100000000094,1.4048562260950592
25.500100000000096,1.4065673409306472
25.600100000000097,1.4082723953798288
25.7001000000001,1.409882312250099
25.8001000000001,1.4115639212796933
25.9001000000001,1.4132384511308649
26.000100000000103,1.4149058888275405
26.100100000000104,1.416566214394068
26.200100000000106,1.4183153400837338
26.300100000000107,1.4199743238441236
26.40010000000011,1.4216276905164626
26.50010000000011,1.4232755656960197
26.60010000000011,1.424918082795286
26.700100000000113,1.426444398348818
26.800100000000114,1.4280611975928659
26.900100000000116,1.4296711198324925
27.000100000000117,1.431274107641471
27.10010000000012,1.432990223102732
27.20010000000012,1.434596419525837
27.30010000000012,1.4361977359987665
27.400100000000123,1.4376746285905273
27.500100000000124,1.4392487546542254
27.600100000000126,1.440816053228172
27.700100000000127,1.4425012669227633
27.80010000000013,1.4440740134990642
27.90010000000013,1.4456423834664112
28.00010000000013,1.4470705908764456
28.100100000000133,1.4486089616094129
28.200100000000134,1.4502726495960283
28.300100000000135,1.4518191007109171
28.400100000000137,1.4533616988715328
28.50010000000014,1.4547449513578583
28.60010000000014,1.4562537985853612
28.70010000000014,1.4579171057033586
28.800100000000143,1.4592944107491934
28.900100000000144,1.4607871614615293
29.000100000000145,1.4624317068614467
29.100100000000147,1.4639399948982381
29.20010000000015,1.4652669286673077
29.30010000000015,1.4669061601798707
29.40010000000015,1.4682353145042997
29.500100000000153,1.4698570760000118
29.600100000000154,1.4711790518079468
29.700100000000155,1.4727923905909017
29.800100000000157,1.4740986171483101
29.900100000000158,1.4757125573614962
30.00010000000016,1.4769936959057361
30.10010000000016,1.4784452086508861
30.200100000000162,1.4800534119083748
30.300100000000164,1.48148602328956
30.400100000000165,1.4829164223237297
30.500100000000167,1.484344584270348
30.600100000000168,1.4857707002302587
30.70010000000017,1.4870037235934601
30.80010000000017,1.488598638792178
30.900100000000172,1.4898153500632842
31.000100000000174,1.4914085853836234
31.100100000000175,1.492814852359112
31.200100000000177,1.4942091340858517
31.300100000000178,1.49559573074886
31.40010000000018,1.496780777993511
31.50010000000018,1.4983637008905903
31.600100000000182,1.4995344968511246
31.700100000000184,1.501116170110018
31.800100000000185,1.5024838879735718
31.900100000000187,1.5038481341712489
32.00010000000019,1.5052085656105898
32.10010000000019,1.506563178794029
32.20010000000019,1.507913578712379
32.30010000000019,1.5092597918643291
32.400100000000194,1.5106018447485683
32.500100000000195,1.5119397638637866
32.6001000000002,1.5132735757086724
32.7001000000002,1.5146033067819151
32.8001000000002,1.515928983582204
32.9001000000002,1.5172506326082287
33.0001000000002,1.518568280358678
33.100100000000204,1.5198819533322412
33.200100000000205,1.5211916780276076
33.30010000000021,1.5224974809434664
33.40010000000021,1.5237993885785068
33.50010000000021,1.5250969032697343
33.60010000000021,1.5263909454648377
33.70010000000021,1.5276811400520864
33.800100000000214,1.528967509430905
33.900100000000215,1.5302500757522934
34.00010000000022,1.5315288609188258
34.10010000000022,1.5328038865846514
34.20010000000022,1.534075174155494
34.30010000000022,1.535342744788653
34.40010000000022,1.5366066193930012
34.500100000000224,1.5378668186289872
34.600100000000225,1.5391233629086343
34.700100000000226,1.5403762723955403
34.80010000000023,1.5416255670048777
34.90010000000023,1.5428712664033943
35.00010000000023,1.5441133900094124
35.10010000000023,1.5453519569928285
35.20010000000023,1.5465869862751151
35.300100000000235,1.5478184965293187
35.400100000000236,1.5490465061800605
35.50010000000024,1.550271033403537
35.60010000000024,1.5514920961275187
35.70010000000024,1.552709712031352
35.80010000000024,1.5539238985459574
35.90010000000024,1.5551346728538298
36.000100000000245,1.5563420518890398
36.100100000000246,1.5575460523372322
36.20010000000025,1.5587466906356269
36.30010000000025,1.5599439829730182
36.40010000000025,1.5611379452897753
36.50010000000025,1.5623333689582812
36.60010000000025,1.5635212727929986
36.700100000000255,1.564705943329321
36.800100000000256,1.5658873988716822
36.90010000000026,1.5670656576220459
37.00010000000026,1.5682407376830072
37.10010000000026,1.5694126570609
37.20010000000026,1.5705814336689021
37.30010000000026,1.5717470853301396
37.400100000000265,1.5729096297807943
37.500100000000266,1.5740690846732055
37.60010000000027,1.5752254675789792
37.70010000000027,1.5763787959920905
37.80010000000027,1.577529087331991
37.90010000000027,1.5786763589467123
38.00010000000027,1.579820628115973
38.100100000000275,1.5809619120542822
38.200100000000276,1.5821002279140464
38.30010000000028,1.5832355927886743
38.40010000000028,1.5843680237156819
38.50010000000028,1.5854975376797982
38.60010000000028,1.5866241516160693
38.70010000000028,1.5877478824129656
38.800100000000285,1.5888687469154863
38.900100000000286,1.589986761928264
39.00010000000029,1.5911019442186707
39.10010000000029,1.5922143105199238
39.20010000000029,1.5933238775341894
39.30010000000029,1.59443066193569
39.40010000000029,1.5955346803738082
39.500100000000295,1.5966359494761924
39.600100000000296,1.5977344858518623
39.7001000000003,1.5988303060943143
39.8001000000003,1.59990824949457
39.9001000000003,1.600997481671426
40.0001000000003,1.6020839686718884
40.1001000000003,1.603167722994506
40.200100000000305,1.6042487569825525
40.300100000000306,1.605327082823227
40.40010000000031,1.6064027125468034
40.50010000000031,1.6074756580257337
40.60010000000031,1.608545930973702
40.70010000000031,1.6096135429446292
40.80010000000031,1.6106785053316297
40.900100000000315,1.6117408293659201
41.000100000000316,1.6128005261156788
41.10010000000032,1.6138576064848567
41.20010000000032,1.6149120812119404
41.30010000000032,1.615963960868667
41.40010000000032,1.6170132558586878
41.50010000000032,1.6180599764161878
41.600100000000324,1.6191041326044515
41.700100000000326,1.6201457343143861
41.80010000000033,1.6211847912629909
41.90010000000033,1.6222213129917806
42.00010000000033,1.623255308865161
42.10010000000033,1.624286788068753
42.20010000000033,1.6253157596076726
42.300100000000334,1.6263422323047572
42.400100000000336,1.6273662147987482
42.50010000000034,1.6283877155424211
42.60010000000034,1.629433886321469
42.70010000000034,1.630452292184373
42.80010000000034,1.6314683468726938
42.90010000000034,1.6324820631388623
43.000100000000344,1.633493453730303
43.100100000000346,1.634502531392631
43.20010000000035,1.635509308872899
43.30010000000035,1.6365137989228944
43.40010000000035,1.6375160143024912
43.50010000000035,1.6385159677830534
43.60010000000035,1.6395136721508938
43.700100000000354,1.6405091402107868
43.800100000000356,1.6415023847895387
43.90010000000036,1.6424934187396143
44.00010000000036,1.6434822549428212
44.10010000000036,1.6444689063140536
44.20010000000036,1.6454533858050953
44.30010000000036,1.6464357064084834
44.400100000000364,1.6474158811614334
44.500100000000366,1.6483939231498275
44.60010000000037,1.6493698455122667
44.70010000000037,1.650343661444184
44.80010000000037,1.6513153842020267
44.90010000000037,1.6522850271075038
45.00010000000037,1.6532123385186697
45.100100000000374,1.6541753163915784
45.200100000000376,1.6551361150939328
45.30010000000038,1.6560947417299914
45.40010000000038,1.657051203239749
45.50010000000038,1.6580055063958865
45.60010000000038,1.6589576578006096
45.70010000000038,1.659907663882389
45.800100000000384,1.6608555308925903
45.900100000000386,1.6618012649019938
46.00010000000039,1.6627448717972075
46.10010000000039,1.6636863572769642
46.20010000000039,1.6646257268483062
46.30010000000039,1.6655629858226526
46.40010000000039,1.6664981393117497
46.500100000000394,1.6674311922235001
46.600100000000396,1.6683621492576712
46.7001000000004,1.6692910149014788
46.8001000000004,1.6702177934250455
46.9001000000004,1.6711424888767312
47.0001000000004,1.6721178158538599
47.1001000000004,1.67304160468234
47.200100000000404,1.6739634979346483
47.300100000000405,1.674883507079696
47.40010000000041,1.675801643675751
47.50010000000041,1.676717919376174
47.60010000000041,1.6776323459353055
47.70010000000041,1.6785449352145145
47.80010000000041,1.6794556991884086
47.900100000000414,1.6803646499512077
48.000100000000415,1.681271799723292
48.10010000000042,1.6821771608579206
48.20010000000042,1.6830807458481292
48.30010000000042,1.6839825673338082
48.40010000000042,1.6848826381089717
48.50010000000042,1.68578097112921
48.600100000000424,1.686677579519341
48.700100000000425,1.6875074134043744
48.80010000000043,1.6883966099750563
48.90010000000043,1.6892839021157546
49.00010000000043,1.6901692929991095
49.10010000000043,1.691052785555427
49.20010000000043,1.691934382465273
49.300100000000434,1.6928140861518053
49.400100000000435,1.6936918987728355
49.50010000000044,1.6945678222126201
49.60010000000044,1.6954418580733677
49.70010000000044,1.696314007666454
49.80010000000044,1.697184272003348
49.90010000000044,1.6980526517862256
50.000100000000444,1.6989191473982772
50.100100000000445,1.6997837588936933
50.20010000000045,1.7007259944581579
50.30010000000045,1.7015917761622428
50.40010000000045,1.7024559492632423
50.50010000000045,1.7033185263380615
50.60010000000045,1.704179520199125
50.700100000000454,1.7050389439062341
50.800100000000455,1.7058968107788341
50.90010000000046,1.706753134408705
51.00010000000046,1.7076079286730894
51.10010000000046,1.7084612077482684
51.20010000000046,1.7093129861236014
51.30010000000046,1.710163278616042
51.400100000000464,1.7109229114522124
51.500100000000465,1.7117646020804245
51.60010000000047,1.712604524019251
51.70010000000047,1.7134426762657675
51.80010000000047,1.7142790574126934
51.90010000000047,1.7151136656323247
52.00010000000047,1.7159464986598318
52.100100000000474,1.7167775537758934
52.200100000000475,1.7176068277886511
52.30010000000048,1.7184343170149583
52.40010000000048,1.7193559509427998
52.50010000000048,1.720186153950871
52.60010000000048,1.7210149375419386
52.70010000000048,1.7218423167353496
52.800100000000484,1.7226683069920583
52.900100000000485,1.7234929242373838
53.00010000000049,1.724316184884709
53.10010000000049,1.725138105860157
53.20010000000049,1.725958704628278
53.30010000000049,1.7266740647520145
53.40010000000049,1.7274850300132427
53.500100000000494,1.7282942878186691
53.600100000000495,1.729101832683286
53.700100000000496,1.7299076584731745
53.8001000000005,1.7307117583748148
53.9001000000005,1.7315141248630004
54.0001000000005,1.7323147496672997
54.1001000000005,1.7332258816540542
54.2001000000005,1.7340308605332575
54.300100000000505,1.7348345800656404
54.400100000000506,1.7356370594365382
54.50010000000051,1.7364383185974075
54.60010000000051,1.737238378308205
54.70010000000051,1.7380372601817893
54.80010000000051,1.738715281611033
54.90010000000051,1.739503193910325
55.000100000000515,1.7402894110651956
55.100100000000516,1.7410739216198816
55.20010000000052,1.7418567130775322
55.30010000000052,1.7426377718438497
55.40010000000052,1.7435419211975256
55.50010000000052,1.7443288552887277
55.60010000000052,1.7451146700123439
55.700100000000525,1.7458993902501234
55.800100000000526,1.7466830421161896
55.90010000000053,1.747465653031381
56.00010000000053,1.7481112617498127
56.10010000000053,1.7488813100626677
56.20010000000053,1.7496496359279512
56.30010000000053,1.7504162199155429
56.400100000000535,1.7513133171402417
56.500100000000536,1.7520870414670593
56.60010000000054,1.7528597702459063
56.70010000000054,1.7536315352902163
56.80010000000054,1.7544023702662945
56.90010000000054,1.7550285513021657
57.00010000000054,1.755785636926613
57.100100000000545,1.7565409584727472
57.200100000000546,1.757294487739105
57.30010000000055,1.7581950762204916
57.40010000000055,1.7589577851969602
57.50010000000055,1.7597196556055514
57.60010000000055,1.7603351043489541
57.70010000000055,1.7610823873603154
57.800100000000555,1.7618278586852167
57.900100000000556,1.762571480676623
58.00010000000056,1.7634723937844345
58.10010000000056,1.7642268840508069
58.20010000000056,1.764980683202762
58.30010000000056,1.7655706125218087
58.40010000000056,1.7663076343781587
58.500100000000565,1.7671983751679463
58.600100000000566,1.7679468537834786
58.70010000000057,1.7686947417759906
58.80010000000057,1.769276025268142
58.90010000000057,1.7700060503317012
59.00010000000057,1.7708977744301908
59.10010000000057,1.7716408777060701
59.200100000000575,1.7722197679633733
59.300100000000576,1.7729443655932846
59.40010000000058,1.7738330933528281
59.50010000000058,1.7745719301862526
59.60010000000058,1.7751393390936352
59.70010000000058,1.7758580831549713
59.80010000000058,1.776753263865322
59.900100000000585,1.7773197707947173
60.000100000000586,1.77803442418108
60.10010000000059,1.7789272607907165
60.20010000000059,1.7794859390478177
60.30010000000059,1.7801961149184007
60.40010000000059,1.7810941238571492
60.50010000000059,1.7816376686179896
60.600100000000594,1.7825267374140734
60.700100000000596,1.7830718488804105
60.8001000000006,1.783957138301847
60.9001000000006,1.7844988547407514
61.0001000000006,1.7853853017424142
61.1001000000006,1.7859186649337297
61.2001000000006,1.786811418769439
61.300100000000604,1.787331037613433
61.400100000000606,1.7880444726225897
61.50010000000061,1.7889374077224305
61.60010000000061,1.789639360316906
61.70010000000061,1.7903415984492095
61.80010000000061,1.7908561066322857
61.90010000000061,1.7915577743136444
62.000100000000614,1.7924493092216314
62.100100000000616,1.7931522623419378
62.20010000000062,1.7938555757095587
62.30010000000062,1.794353249073951
62.40010000000062,1.7952498577115008
62.50010000000062,1.795942291293843
62.60010000000062,1.7966364547737548
62.700100000000624,1.7973323128878729
62.800100000000626,1.7978215563370725
62.90010000000063,1.7985127907758993
63.00010000000063,1.7994044218352188
63.10010000000063,1.8000937156673735
63.20010000000063,1.800575290018743
63.30010000000063,1.8012615540657342
63.400100000000634,1.802156879591837
63.500100000000636,1.8028414246941242
63.60010000000064,1.8035245837183527
63.70010000000064,1.8042070061601407
63.80010000000064,1.8048887934987747
63.90010000000064,1.8055696215832193
64.00010000000064,1.8062493290217008
64.10010000000064,1.806927164986011
64.20010000000063,1.8076039443184004
64.30010000000063,1.808279670331205
64.40010000000062,1.8089543463367614
64.50010000000061,1.8096279756474052
64.60010000000061,1.8103005615754735
64.7001000000006,1.8109721074333012
64.8001000000006,1.8116426165332253
64.90010000000059,1.8123120921875815
65.00010000000059,1.8129805377087065
65.10010000000058,1.8136479564089356
65.20010000000057,1.8143143516006057
65.30010000000057,1.8149797265960528
65.40010000000056,1.815644084707613
65.50010000000056,1.816307429247622
65.60010000000055,1.816969763528417
65.70010000000055,1.8176310908623332
65.80010000000054,1.8182914145617068
65.90010000000053,1.8189507379388752
66.00010000000053,1.8196090643061729
66.10010000000052,1.8202663969759367
66.20010000000052,1.820922739260503
66.30010000000051,1.8215780944722075
66.4001000000005,1.822232465923387
66.5001000000005,1.8228858569263773
66.6001000000005,1.8235382707935144
66.70010000000049,1.8241897108371343
66.80010000000048,1.8248401803695733
66.90010000000048,1.8254892250712185
67.00010000000047,1.826137697058451
67.10010000000047,1.826785201482792
67.20010000000046,1.8274317411830023
67.30010000000046,1.8280773189823147
67.40010000000045,1.8287219376884367
67.50010000000044,1.829365600093549
67.60010000000044,1.830008308974304
67.70010000000043,1.83065006709183
67.80010000000043,1.8312908771917276
67.90010000000042,1.8319307420040702
68.00010000000042,1.8325696642434055
68.10010000000041,1.8332076466087548
68.2001000000004,1.833844691783612
68.3001000000004,1.834480802435945
68.40010000000039,1.8351159812181947
68.50010000000039,1.8357502307672764
68.60010000000038,1.8363835537045767
68.70010000000038,1.8370159526359586
68.80010000000037,1.8376474301517565
68.90010000000036,1.8382779888267777
69.00010000000036,1.8389076312203052
69.10010000000035,1.8395363598760939
69.20010000000035,1.8401641773223711
69.30010000000034,1.8407910860718408
69.40010000000034,1.8414170886216765
69.50010000000033,1.8420421874535282
69.60010000000032,1.8426663850335179
69.70010000000032,1.843289683812241
69.80010000000031,1.8439120862247669
69.90010000000031,1.844533594690638
70.0001000000003,1.8451542116138702
70.1001000000003,1.8457739393829529
70.20010000000029,1.846392780370849
70.30010000000028,1.8470107369349946
70.40010000000028,1.8476278114172995
70.50010000000027,1.8482440061441465
70.60010000000027,1.8488593234263924
70.70010000000026,1.8494737655593667
70.80010000000026,1.8500873348228732
70.90010000000025,1.850700033481189
71.00010000000024,1.8513118637830626
71.10010000000024,1.85192282796172
71.20010000000023,1.8525329282348562
71.30010000000023,1.8531421668046428
71.40010000000022,1.8537505458577228
71.50010000000022,1.854358067565215
71.60010000000021,1.8549647340827087
71.7001000000002,1.8555705475502684
71.8001000000002,1.8561755100924326
71.9001000000002,1.856779623818211
72.00010000000019,1.8573828908210885
72.10010000000018,1.8579853131790232
72.20010000000018,1.8585868929544462
72.30010000000017,1.8591876321942626
72.40010000000017,1.8597875329298499
72.50010000000016,1.8603865971770603
72.60010000000015,1.8609848269362181
72.70010000000015,1.8615822241921216
72.80010000000014,1.862178790914044
72.90010000000014,1.862774529055729
73.00010000000013,1.8633742159705307
73.10010000000013,1.8639685740100764
73.20010000000012,1.864562121426493
73.30010000000011,1.8651548605176655
73.40010000000011,1.8657467935748815
73.5001000000001,1.8663379228829269
73.6001000000001,1.8669282507201834
73.70010000000009,1.8675177793587237
73.80010000000009,1.8681065110644115
73.90010000000008,1.8686944480969956
74.00010000000007,1.86928159271021
74.10010000000007,1.8698679471518675
74.20010000000006,1.8704535136639608
74.30010000000006,1.8710382944827542
74.40010000000005,1.8716222918388865
74.50010000000005,1.8722055079574638
74.60010000000004,1.872787945058159
74.70010000000003,1.873369605355306
74.80010000000003,1.8739504910580007
74.90010000000002,1.8745306043701946
75.00010000000002,1.8751099474907933
75.10010000000001,1.8756885226137547
75.2001,1.8762663319281827
75.3001,1.8768433776184277
75.4001,1.8774196618641819
75.50009999999999,1.8779951868405762
75.60009999999998,1.8785699547182784
75.70009999999998,1.8791439676635886
75.80009999999997,1.8797172278385386
75.90009999999997,1.8802897374009866
76.00009999999996,1.8808614985047152
76.10009999999996,1.8814325132995284
76.20009999999995,1.8820027839313487
76.30009999999994,1.8825723125423146
76.40009999999994,1.8831411012708765
76.50009999999993,1.8837091522518943
76.60009999999993,1.884276467616735
76.70009999999992,1.8848430494933692
76.80009999999992,1.8854089000064678
76.90009999999991,1.8859740212775005
77.0000999999999,1.88653841542483
77.1000999999999,1.8871020845638116
77.20009999999989,1.8876650308068907
77.30009999999989,1.8882272562636975
77.40009999999988,1.8887887630411442
77.50009999999988,1.8893495532435252
77.60009999999987,1.8899096289726098
77.70009999999986,1.890468992327743
77.80009999999986,1.8910276454059396
77.90009999999985,1.8915855903019838
78.00009999999985,1.8921428291085234
78.10009999999984,1.8926993639161707
78.20009999999984,1.8932551968135949
78.30009999999983,1.8938103298876234
78.40009999999982,1.8943647652233355
78.50009999999982,1.894918504904162
78.60009999999981,1.8954715510119802
78.70009999999981,1.896023905627213
78.8000999999998,1.8965755708289234
78.9000999999998,1.8971265486949145
79.00009999999979,1.8976768413018237
79.10009999999978,1.8982264507252222
79.20009999999978,1.8987753790397093
79.30009999999977,1.8993236283190134
79.40009999999977,1.899871200636084
79.50009999999976,1.9004034957978038
79.60009999999976,1.9009491459656995
79.70009999999975,1.9014941066770414
79.80009999999974,1.9020383795182954
79.90009999999974,1.9025819660662937
80.00009999999973,1.9031248678882102
80.10009999999973,1.9036670865415384
80.20009999999972,1.9042086235740694
80.30009999999972,1.9047494805238625
80.40009999999971,1.9052896589192252
80.5000999999997,1.9058291602786825
80.6000999999997,1.9063679861109535
80.7000999999997,1.9069061379149224
80.80009999999969,1.9074436171796088
80.90009999999968,1.90798042538414
81.00009999999968,1.908516563997721
81.10009999999967,1.9090520344796036
81.20009999999967,1.9095868382790544
81.30009999999966,1.9101209768353236
81.40009999999965,1.91065445157761
81.50009999999965,1.9111872639250302
81.60009999999964,1.911719415286582
81.70009999999964,1.9122509070611104
81.80009999999963,1.9127817406372696
81.90009999999963,1.9133119173934883
82.00009999999962,1.9138414386979323
82.10009999999961,1.914370305908463
82.20009999999961,1.9148985203726032
82.3000999999996,1.915426083427493
82.4000999999996,1.9159529963998523
82.50009999999959,1.9164792606059375
82.60009999999959,1.9170048773515005
82.70009999999958,1.9175298479317446
82.80009999999957,1.918054173631283
82.90009999999957,1.9185778557240925
83.00009999999956,1.9191008954734698
83.10009999999956,1.9196232941319846
83.20009999999955,1.9201450529414326
