X,logFunc
81.40009999999965,-1764.2591385142862
81.50009999999965,-1767.9089988172166
81.60009999999964,-1771.5600102247797
81.70009999999964,-1775.212139003178
81.80009999999963,-1778.8653493893833
81.90009999999963,-1782.6539484022644
82.00009999999962,-1786.3208477885494
82.10009999999961,-1789.9896517549782
82.20009999999961,-1793.6603864116828
82.3000999999996,-1797.3330801316342
82.4000999999996,-1801.0077637067272
82.50009999999959,-1804.6844705137717
82.60009999999959,-1808.2159025700864
82.70009999999958,-1811.8834764196909
82.80009999999957,-1815.5520637537165
82.90009999999957,-1819.2216205168374
83.00009999999956,-1822.8920995706778
83.10009999999956,-1826.563450470264
83.20009999999955,-1830.3939661796342
83.30009999999955,-1834.0817805394254
83.40009999999954,-1837.7716142739737
83.50009999999953,-1841.4635116295824
83.60009999999953,-1845.1575208635775
83.70009999999952,-1848.8536945544713
83.80009999999952,-1852.3713572983568
83.90009999999951,-1856.0543928158859
84.0000999999995,-1859.7381475959207
84.1000999999995,-1863.4225522350262
84.2000999999995,-1867.2875370684599
84.30009999999949,-1870.991371099844
84.40009999999948,-1874.6973919100312
84.50009999999948,-1878.4056688568583
84.60009999999947,-1881.9293701997237
84.70009999999947,-1885.622536123943
84.80009999999946,-1889.3161974550512
84.90009999999945,-1893.0102601173714
85.00009999999945,-1896.9066834647374
85.10009999999944,-1900.62353412321
85.20009999999944,-1904.4602193549094
85.30009999999943,-1907.9823425767659
85.40009999999943,-1911.6875954642057
85.50009999999942,-1915.393163443797
85.60009999999941,-1919.310803417119
85.70009999999941,-1923.041881930968
85.8000999999994,-1926.775744697768
85.9000999999994,-1930.2855331948608
86.00009999999939,-1933.9973547648885
86.10009999999939,-1937.9310282628628
86.20009999999938,-1941.671041327336
86.30009999999938,-1945.4141338033924
86.40009999999937,-1948.9095260152449
86.50009999999936,-1952.6261105217256
86.60009999999936,-1956.5988695595083
86.70009999999935,-1960.3494033137706
86.80009999999935,-1963.835729802138
86.90009999999934,-1967.8042499475575
87.00009999999934,-1971.5598569861836
87.10009999999933,-1975.0508736315903
87.20009999999932,-1979.0295262831428
87.30009999999932,-1982.7912255939561
87.40009999999931,-1986.2714379267316
87.5000999999993,-1990.275270364593
87.6000999999993,-1993.7689407339255
87.7000999999993,-1997.7704668598208
87.80009999999929,-2001.267005971802
87.90009999999928,-2005.2765309562135
88.00009999999928,-2008.765574091409
88.10009999999927,-2012.7938196760927
88.20009999999927,-2016.2639364028153
88.30009999999926,-2020.0310650349784
88.40009999999926,-2024.074366846617
88.50009999999925,-2027.830099169539
88.60009999999924,-2031.590240399725
88.70009999999924,-2035.3546462768295
88.80009999999923,-2039.1233490277189
88.90009999999923,-2042.8965565583248
89.00009999999922,-2046.3604579393218
89.10009999999922,-2050.4314511102625
89.20009999999921,-2053.892152265338
89.3000999999992,-2057.6641690311158
89.4000999999992,-2061.748582543174
89.5000999999992,-2065.212406332631
89.60009999999919,-2068.985365611056
89.70009999999918,-2072.7655265111107
89.80009999999918,-2076.862882052527
89.90009999999917,-2080.3155611307557
90.00009999999916,-2083.91253529171
90.10009999999916,-2088.0231104822806
90.20009999999915,-2091.4652207232757
90.30009999999915,-2095.582909754394
90.40009999999914,-2099.365644892138
90.50009999999914,-2102.800519861931
90.60009999999913,-2106.9334326171875
90.70009999999913,-2110.7181395511175
90.80009999999912,-2114.5040626955056
90.90009999999911,-2118.291197744882
91.00009999999911,-2122.079540464004
91.1000999999991,-2125.869086688079
91.2000999999991,-2129.6598323229537
91.30009999999909,-2133.4517733453335
91.40009999999909,-2137.2449058029356
91.50009999999908,-2141.0392258146894
91.60009999999907,-2144.834729570895
91.70009999999907,-2148.6314133333863
91.80009999999906,-2152.429273435662
91.90009999999906,-2156.2283062830497
92.00009999999905,-2160.02850835281
92.10009999999905,-2163.8298761942656
92.20009999999904,-2167.632406428906
92.30009999999903,-2171.4360957504805
92.40009999999903,-2175.2409409250927
92.50009999999902,-2179.046233386968
92.60009999999902,-2182.8532248768806
92.70009999999901,-2186.6613380616072
92.800099999999,-2190.4705673951444
92.900099999999,-2194.2809072587193
93.000099999999,-2198.092351958564
93.10009999999899,-2201.9048957236428
93.20009999999898,-2205.718532703352
93.30009999999898,-2209.533256965187
93.40009999999897,-2213.349062492386
93.50009999999897,-2217.16594318154
93.60009999999896,-2220.983892840183
93.70009999999895,-2224.80290518432
93.80009999999895,-2228.6229738359693
93.90009999999894,-2232.4440923206257
94.00009999999894,-2236.523914016899
94.10009999999893,-2240.3552920689276
94.20009999999893,-2244.1879318659026
94.30009999999892,-2248.0218323194085
94.40009999999891,-2251.8569923571085
94.50009999999891,-2255.6934109223703
94.6000999999989,-2259.531086973878
94.7000999999989,-2263.370019485235
94.80009999999889,-2267.210207444559
94.90009999999889,-2271.0516498541174
95.00009999999888,-2274.8943457299292
95.10009999999887,-2278.7382941013875
95.20009999999887,-2282.5834940108844
95.30009999999886,-2286.429944513427
95.40009999999886,-2290.277644676265
95.50009999999885,-2294.126593578538
95.60009999999885,-2297.9767903108896
95.70009999999884,-2301.828233975119
95.80009999999884,-2305.6809236838208
95.90009999999883,-2309.5348585600336
96.00009999999882,-2313.3900377368814
96.10009999999882,-2317.2464603572453
96.20009999999881,-2321.1041255734126
96.3000999999988,-2324.9630325467588
96.4000999999988,-2328.8231804473894
96.5000999999988,-2332.684568453853
96.60009999999879,-2336.547195752793
96.70009999999878,-2340.419760916391
96.80009999999878,-2344.2856287781997
96.90009999999877,-2348.1527876655987
97.00009999999877,-2352.0212397514824
97.10009999999876,-2355.8909873321945
97.20009999999876,-2359.762032830275
97.30009999999875,-2363.6343787972473
97.40009999999874,-2367.175892109078
97.50009999999874,-2371.04034147562
97.60009999999873,-2374.9057995323624
97.70009999999873,-2378.7722617042086
97.80009999999872,-2382.6397233868493
97.90009999999872,-2386.5081799464906
98.00009999999871,-2390.3776267196145
98.1000999999987,-2394.2480590127147
98.2000999999987,-2398.119472102039
98.3000999999987,-2401.9918612333367
98.40009999999869,-2405.8652216215955
98.50009999999868,-2409.739548450809
98.60009999999868,-2413.614836873698
98.70009999999867,-2417.491082011465
98.80009999999866,-2421.368278953552
98.90009999999866,-2425.2464227573687
99.00009999999865,-2429.125508448045
99.10009999999865,-2433.005531018187
99.20009999999864,-2436.8864854276026
99.30009999999864,-2440.7683666030657
99.40009999999863,-2444.6511694380465
99.50009999999862,-2448.5348887924615
99.60009999999862,-2452.4195194924137
99.70009999999861,-2456.3050563299375
99.80009999999861,-2460.191494062734
99.9000999999986,-2464.078827413907
100.0000999999986,-2467.967051071718
100.10009999999859,-2471.856159689293
100.20009999999859,-2475.7461478843875
100.30009999999858,-2480.044991365955
100.40009999999857,-2483.9497617768484
100.50009999999857,-2487.8557754236936
100.60009999999856,-2491.7630367932943
100.70009999999856,-2495.6715505718084
100.80009999999855,-2499.5813216493966
100.90009999999855,-2503.4645907966774
